OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,C_METHOD,OBJECTIVE,GIS_ACRES,COMMENTS,COMPLEX_NAME,IRWINID,FIRE_NUM,COMPLEX_ID,DECADES,Shape__Area,Shape__Length
8894,1995,CA,CDF,MVU,CHURCH,00005279,1995/07/29 00:00:00+00,,14,,1,163.4335,,,,00000558,,1990,935933.3984375,6100.31384372721
8895,1995,CA,USF,CNF,HAUSER,00000000,1995/09/10 00:00:00+00,1995/09/10 00:00:00+00,4,8,1,41.99366,,,,00000064,,1990,240378.57421875,2212.97130227575
8896,1995,CA,CDF,MVU,FORESTGATE,00005278,1995/07/29 00:00:00+00,,3,,1,1861.72,,,,00000557,,1990,10643485.03125,15972.1037658726
8897,1995,CA,CDF,MVU,OTAY,00000000,1995/12/09 00:00:00+00,,14,,1,64.32281,,,,000063.0,,1990,367761.94921875,2479.54410104217
8898,1995,CA,CDF,MVU,MINE,00003830,1995/08/05 00:00:00+00,,4,,1,92.04961,,,,00000280,,1990,526162.16796875,3142.48290570648
8899,1995,CA,USF,BDF,MIDNIGHT,00000000,1995/12/01 00:00:00+00,1995/12/01 00:00:00+00,7,8,1,45.82715,,,,00000232,,1990,271514.84375,2925.69164976912
8900,1995,CA,USF,BDF,ROADSIDE,00000000,1995/09/03 00:00:00+00,1995/09/03 00:00:00+00,2,8,1,52.68717,,,,00000134,,1990,312147.88671875,2748.8058704296
8901,1995,CA,USF,BDF,RAIL,00000000,1995/10/18 00:00:00+00,1995/10/18 00:00:00+00,7,8,1,16.04134,,,,00000191,,1990,95031.375,1223.38555174895
8902,1995,CA,USF,BDF,ROUSE,00000000,1995/08/05 00:00:00+00,1995/08/08 00:00:00+00,4,8,1,1151,,,,00000106,,1990,6842771.58984375,16302.5326488444
8903,1995,CA,USF,SNF,BEAR,00000000,1995/07/09 00:00:00+00,1995/07/11 00:00:00+00,1,8,1,7.939164,,,,00000019,,1990,50939.13671875,822.298246126992
8904,1995,CA,USF,SQF,COW,00000000,1995/08/26 00:00:00+00,1995/08/26 00:00:00+00,7,8,1,306.7354,,,,00000057,,1990,1902580.32421875,5603.40666413368
8905,1995,CA,CDF,MVU,SACRED MTN. #5,00000000,1995/08/12 00:00:00+00,,14,,1,183.1608,,,,000053.0,,1990,1046922.8203125,4101.43951979679
8906,1995,CA,CDF,MVU,TECATE,00008809,1995/11/28 00:00:00+00,,4,,1,974.9423,,,,00001266,,1990,5571749.0234375,18267.9302666395
8907,1995,CA,CDF,MVU,SYCAMORE,00000000,1995/08/29 00:00:00+00,,14,,1,9432.495,,,,000055.0,,1990,53935773.28125,63380.6629120867
8908,1995,CA,CDF,RRU, ,00046828,1995/09/23 00:00:00+00,,7,,1,178.6973,,,,00001602,,1990,1052162.80078125,4060.85932218577
8909,1995,CA,USF,BDF, ,00000000,,,14,,1,60.21334,,,,00000000,,1990,354558.609375,2262.53199943496
8910,1995,CA,USF,BDF,OVERTURE,00000000,1995/07/31 00:00:00+00,1995/08/01 00:00:00+00,9,8,1,32.73009,,,,00000094,,1990,192657.109375,1680.5787181667
8911,1995,CA,CDF,RRU,HWY 91,00006552,,,14,,1,176.5599,,,,00000000,,1990,1038956.18359375,5492.88984963593
8912,1995,CA,CDF,RRU,ELM,00042674,1995/08/31 00:00:00+00,,9,,1,347.5178,,,,00001422,,1990,2046163.36328125,6942.00054748918
8913,1995,CA,CDF,RRU,SEATON,00002120,,,14,,1,127.1664,,,,00000000,,1990,747672.05859375,4757.36908770841
8914,1995,CA,CDF,RRU,BENTON,00036811,1995/07/30 00:00:00+00,,7,,1,399.1981,,,,00001129,,1990,2333550.65234375,6354.92994531886
8915,1995,CA,CDF,RRU,COYOTE 1,00006814,,,14,,1,238.1237,,,,00000000,,1990,1389210.5,6228.60032397084
8916,1995,CA,CDF,RRU,ROSA,00009796,,,14,,1,126.867,,,,00000000,,1990,740099.8984375,3538.19436140723
8917,1995,CA,CDF,RRU,WARREN,00000493,,,14,,1,225.0492,,,,00000000,,1990,1321127.29296875,7747.67771313516
8918,1995,CA,CCO,LAC,LANCASTER FIRE,00000000,1995/07/02 00:00:00+00,,14,,1,359.5724,,,,00000000,,1990,2156476.98046875,11078.0017720216
8919,1995,CA,USF,SQF, ,00000000,1995/09/07 00:00:00+00,,9,,1,33.84251,,,,00000071,,1990,209849.0234375,1824.37731652537
8920,1995,CA,USF,SQF,BLACK,00000000,1995/07/22 00:00:00+00,1995/07/23 00:00:00+00,9,8,1,56.50136,,,,00000038,,1990,346605.56640625,2257.2761083638
8921,1995,CA,USF,SQF,ERSKINE,00000000,1995/09/15 00:00:00+00,1995/09/16 00:00:00+00,9,8,1,76.26488,,,,00000075,,1990,467718.75390625,3077.30186777527
8922,1995,CA,USF,SQF, ,00000000,,,9,,1,881.2747,,,,00000095,,1990,5388793.078125,11739.9243538122
8923,1995,CA,USF,SQF, ,00000000,,,1,,1,2.50841,,,,00000035,,1990,15341.9765625,510.990089212978
8924,1995,CA,CDF,MMU,NEES,00006314,1995/05/08 00:00:00+00,,14,,1,1829.327,,,,00000121,,1990,11582215.4765625,17061.892739968
8925,1995,CA,CDF,MMU,PACHECO,00010807,,,14,,1,219.5949,,,,00000304,,1990,1398863.61328125,5825.70556486921
8926,1995,CA,CDF,MMU,URRUTIA,00014942,,,14,,1,251.1475,,,,00012173,,1990,1595479.33203125,6535.94639390449
8927,1995,CA,USF,CNF, ,00000000,,,14,,1,94.93942,,,,00000011,,1990,554748.87109375,3057.15585069689
8928,1995,CA,CDF,LMU,SHAFFER FIRE,00000000,1995/07/21 00:00:00+00,,14,,1,274.8321,,,,00000000,,1990,1918710.28515625,8072.62688493347
8929,1995,CA,CDF,LNU,EIGHTY EIGHT FIRE,00004028,,,14,,1,457.9709,,,,00000246,,1990,3047313.05078125,8662.57304535097
8930,1995,CA,CDF,LNU,PRIEST FIRE,00004899,,,14,,1,5112.608,,,,00000341,,1990,33871202.25,30497.5278082547
8931,1995,CA,CDF,MEU,GUNTLEY,00000000,1995/10/05 00:00:00+00,,14,,1,5186.788,,,,00000311,,1990,34998162.3984375,35213.090978364
8932,1995,CA,CDF,MEU,SKULL,00000000,1995/10/02 00:00:00+00,,14,,1,188.3389,,,,00000304,,1990,1274483.140625,5108.51533963248
8933,1995,CA,CDF,MEU,BROOKTRAILS #2,00000000,1995/07/05 00:00:00+00,,14,,1,692.9614,,,,00000004,,1990,4709485.9765625,12472.3710229213
8934,1995,CA,USF,MDF,LOST,00000000,1995/09/16 00:00:00+00,1995/10/07 00:00:00+00,1,8,1,127.3313,,,,00000065,,1990,925324.875,3849.43636000174
8935,1995,CA,CCO,MRN,VISION,00001481,1995/10/03 00:00:00+00,,14,,1,11794.37,,,,00000032,,1990,77089273.9257812,47557.4065205868
8936,1995,CA,CDF,TUU,YOKOHL,00005878,1995/08/05 00:00:00+00,,14,,1,828.3671,,,,00000069,,1990,5163922.90234375,8986.47380169053
8937,1995,CA,CDF,FKU,PYRAMID,00038648,1995/09/08 00:00:00+00,,7,,1,397.2837,,,,00000186,,1990,2451369.94140625,8856.9996699777
8938,1995,CA,CDF,FKU,SILAXO,00038837,1995/09/09 00:00:00+00,,3,,1,542.5914,,,,00000187,,1990,3442572.42578125,9904.49606205145
8939,1995,CA,CDF,SLU,BALD MTN. ESCAPE,00000000,,,14,,1,2971.955,,,,00000000,,1990,18017326.2226562,19747.8845689166
8940,1995,CA,USF,ANF,SHINN,00000000,1995/10/29 00:00:00+00,1995/10/29 00:00:00+00,7,8,1,13.69441,,,,00000185,,1990,81181.0390625,1315.30383815398
8941,1995,CA,USF,ANF,GORDON,00000000,1995/10/12 00:00:00+00,1995/10/12 00:00:00+00,8,8,1,37.48282,,,,00000162,,1990,222010.51953125,2164.79995275526
8942,1995,CA,BLM,NOD,BYERS,00000000,,,9,8,1,251.7925,,,,0000D524,,1990,1755833.4140625,5186.37671292793
8943,1995,CA,BLM,NOD,CANNONBALL,00000000,1995/08/02 00:00:00+00,1995/08/06 00:00:00+00,9,8,1,89.07505,,,,0000D644,,1990,625898.28515625,3143.3666123095
8944,1995,CA,BLM,NOD,KESWICK,00000000,1995/09/21 00:00:00+00,1995/09/21 00:00:00+00,3,8,1,16.76996,,,,0000D652,,1990,117837.9453125,1307.1296468366
8945,1995,CA,BLM,BBD,ABERDEEN,00000000,1995/09/03 00:00:00+00,1995/09/03 00:00:00+00,1,8,1,31.34143,,,,0000D011,,1990,199200.01953125,1986.17097573507
8946,1995,CA,BLM,BBD,BODFISH,00000000,1995/09/10 00:00:00+00,1995/09/10 00:00:00+00,3,8,1,35.83432,,,,0000D018,,1990,219774.7578125,2562.25709955335
8947,1995,CA,BLM,BBD,PRIEST,00000000,1995/09/15 00:00:00+00,1995/09/15 00:00:00+00,2,8,1,20.5954,,,,0000D030,,1990,133586.546875,1340.62807370258
8948,1995,CA,USF,TMU,SUGAR PINE,00000000,1995/11/08 00:00:00+00,1995/12/11 00:00:00+00,5,8,1,32.49876,,,,00000055,,1990,218362.55859375,1773.82848287974
8949,1995,CA,USF,TMU,MEEKS,00000000,1995/11/05 00:00:00+00,1995/11/08 00:00:00+00,5,8,1,75.96721,,,,00000054,,1990,510200.45703125,3319.59269405797
8950,1995,CA,BLM,BBD,ASHURST,00000000,1995/07/30 00:00:00+00,1995/07/30 00:00:00+00,11,8,1,601.9321,,,,0000U959,,1990,3776496.4453125,10656.9777655432
8951,1995,CA,BLM,BBD,OLD TOLL,00000000,1995/08/03 00:00:00+00,1995/08/03 00:00:00+00,2,8,1,35.36019,,,,0000U960,,1990,227930.40234375,1719.1204136051
8952,1995,CA,BLM,BBD,MC CLURE,00000000,1995/08/06 00:00:00+00,1995/08/08 00:00:00+00,2,8,1,92.48209,,,,0000U964,,1990,597052.92578125,3193.28129208817
8953,1995,CA,BLM,BBD,HUNTER,00000000,1995/08/06 00:00:00+00,1995/08/06 00:00:00+00,2,8,1,31.98173,,,,0000U965,,1990,206655.6796875,2104.01763729261
8954,1995,CA,BLM,BBD,HONOLULU,00000000,1995/08/15 00:00:00+00,1995/08/15 00:00:00+00,7,8,1,8656.597,,,,0000U981,,1990,52633463.5976562,44259.8759267748
8955,1995,CA,BLM,BBD,LARSEN,00000000,1995/08/19 00:00:00+00,1995/08/20 00:00:00+00,7,8,1,80.8418,,,,0000U988,,1990,535508.7109375,3044.07660491078
8956,1995,CA,BLM,BBD,QUAIL,00000000,1995/08/23 00:00:00+00,1995/08/23 00:00:00+00,2,8,1,10.80642,,,,0000U997,,1990,72144.5703125,967.759963686874
8957,1995,CA,DOD,AFV,SLC-6,00000717,1997/08/15 00:00:00+00,1997/08/15 00:00:00+00,9,4,1,2.177445,,,,00000717,,1990,13030.51953125,543.010387379222
8958,1995,CA,USF,ENF,MILL,00000000,1995/11/04 00:00:00+00,1995/11/05 00:00:00+00,5,8,1,103.5107,,,,00000049,,1990,689296.80078125,4263.64588802053
8959,1995,CA,NPS,KNP,CASTLE WF,00000000,1995/11/09 00:00:00+00,1995/12/11 00:00:00+00,18,8,1,1646.567,,,,00000079,,1990,10339221.7695312,22654.6455074072
8960,1995,CA,NPS,KNP,EDEN GROV,00000000,1995/08/08 00:00:00+00,1995/08/12 00:00:00+00,1,8,1,1.112224,,,,00000036,,1990,6962.1796875,522.228648587875
8961,1995,CA,NPS,YNP,BRIDAL,00000000,,,9,,1,161.2691, ,,,00000110,,1990,1044489.8515625,5494.07303150377
8962,1995,CA,NPS,JTP,COVINGTON,00009546,1995/07/31 00:00:00+00,1995/08/04 00:00:00+00,1,8,1,5154.07,,,,00000046,,1990,30464817.59375,42755.6130664119
8963,1995,CA,NPS,JTP,LOST HORSE,00009547,1995/07/31 00:00:00+00,1995/08/01 00:00:00+00,1,8,1,82.78935,,,,00000047,,1990,488275.1796875,2771.6368696207
8964,1995,CA,NPS,YNP,CONNESS,00000072,1995/09/13 00:00:00+00,1995/12/11 00:00:00+00,1,8,2,197.9378,,,,00000072,,1990,1290295.35546875,5903.33556893771
8965,1995,CA,NPS,YNP,SOUTH TURNER,00000024,1995/07/18 00:00:00+00,1995/12/11 00:00:00+00,1,8,2,609.6905,,,,00000024,,1990,3937560.6015625,11656.6938667611
8966,1994,CA,CCO,ORC,RIDGE LINE,00000000,1994/06/24 00:00:00+00,,14,,1,706.4011,,,,00000000,,1990,4126083.2734375,11873.8175020123
8967,1994,CA,USF,SRF, ,00000000,1994/09/25 00:00:00+00,1994/09/25 00:00:00+00,7,8,1,4.979028,,,,00000110,,1990,35650.53125,670.179746705154
8968,1994,CA,USF,KNF,SPECIMEN,00000000,1994/09/18 00:00:00+00,1994/10/12 00:00:00+00,1,8,1,8378.061,,,,00000170,,1990,60247925.6601562,38697.7454206147
8969,1994,CA,USF,MNF,SUGARFOOT,00000000,1994/08/27 00:00:00+00,1994/09/10 00:00:00+00,3,8,1,3033.226,,,,00000011,,1990,20870752.0507812,21389.1430385162
8970,1994,CA,CCO,LAC,LATIGO FIRE,00941773,1994/12/08 00:00:00+00,,14,,1,63.10949,,,,00000021,,1990,372814.21875,3363.07906798511
8971,1994,CA,CDF,MVU,QUESTHAVEN,00000000,1994/11/29 00:00:00+00,,14,,1,65.2236,,,,000045.0,,1990,377140.52734375,3327.67194027601
8972,1994,CA,CDF,MVU,OLD JULIAN,00003298,1994/08/01 00:00:00+00,,2,,1,209.8276,,,,00001078,,1990,1211830.10546875,5859.62932065957
8973,1994,CA,CDF,MVU,RODGIGUES,00005367,1994/09/16 00:00:00+00,,2,,1,621.5375,,,,00000847,,1990,3588307.5078125,11997.6780270597
8974,1994,CA,CDF,MVU,LA POSTA,00005226,1994/09/09 00:00:00+00,,9,,1,363.765,,,,00000819,,1990,2083067.61328125,7297.41135906783
8975,1994,CA,CDF,MVU,GRAPE VINE,00000000,1994/08/07 00:00:00+00,,14,,1,417.0593,,,,000040.0,,1990,2415116.27734375,6713.96679161471
8976,1994,CA,CDF,MVU,YAQUI,00000000,1994/08/11 00:00:00+00,,14,,1,252.0446,,,,000041.0,,1990,1459473.25,5204.99534697842
8977,1994,CA,CDF,MVU,ROCOSO,00000000,1994/01/12 00:00:00+00,,14,,1,3217.912,,,,000037.0,,1990,18518337.1875,31622.379775579
8978,1994,CA,CDF,MVU,OTAY #4,00005929,1994/10/09 00:00:00+00,,4,,1,2983.353,,,,00000943,,1990,17061769.171875,25928.2054399782
8979,1994,CA,USF,BDF, ,00000000,,,14,,1,41.85907,,,,00000000,,1990,246930.5625,2230.20900791283
8980,1994,CA,USF,BDF, ,00000000,,,14,,1,132.5767,,,,00000000,,1990,781829.12109375,3674.27398515163
8981,1994,CA,USF,BDF, ,00000000,,,14,,1,743.7502,,,,00000000,,1990,4359414.609375,9093.43492566681
8982,1994,CA,CDF,RRU,FAIRVIEW,00028900,1994/06/27 00:00:00+00,,7,,1,1740.743,,,,00000869,,1990,10201917.5078125,16175.2487710895
8983,1994,CA,CDF,RRU, ,00035668,1994/08/05 00:00:00+00,,2,,1,27.649,,,,00001221,,1990,162732.953125,1924.64208614665
8984,1994,CA,CDF,RRU, ,00036879,1994/08/12 00:00:00+00,,1,,1,443.3668,,,,00001287,,1990,2596989.63671875,8474.33827387534
8985,1994,CA,USF,TNF,COTTONWOOD,00000000,1994/08/16 00:00:00+00,1994/08/31 00:00:00+00,7,8,1,48056.47, ,,,00000042,,1990,327998203.8125,114850.522163068
8986,1994,CA,USF,KNF,JACK #1,00000000,1994/07/21 00:00:00+00,1994/08/10 00:00:00+00,1,8,1,28206.6,,,,00000113,,1990,204432353.265625,90523.4278204995
8987,1994,CA,USF,KNF,BEAR,00000000,1994/07/21 00:00:00+00,1994/07/29 00:00:00+00,1,8,1,2033.922,,,,00000036,,1990,14787137.484375,15309.9771238692
8988,1994,CA,USF,SQF,CANYON,00000000,1994/07/16 00:00:00+00,1994/07/16 00:00:00+00,9,8,1,28.03246,,,,00000049,,1990,171343.06640625,1722.60837055958
8989,1994,CA,USF,SQF,ADELAIDE,00000000,1994/08/16 00:00:00+00,1994/08/16 00:00:00+00,7,8,1,16.76414,,,,00000091,,1990,102440.63671875,1303.92363744311
8990,1994,CA,USF,SQF,JAMES,00000000,1994/06/04 00:00:00+00,1994/06/07 00:00:00+00,4,8,1,403.1919,,,,00000017,,1990,2483630.60546875,6601.20151407542
8991,1994,CA,USF,TMU,CASCADE,00000000,1994/09/09 00:00:00+00,1994/09/09 00:00:00+00,9,8,1,33.52622,,,,00000095,,1990,224570.1953125,1836.6012801059
8992,1994,CA,USF,SRF, ,00000000,1994/07/23 00:00:00+00,,14,,1,2.987121,,,,00501612,,1990,21791.1171875,523.960248212237
8993,1994,CA,USF,SRF, ,00000000,1994/07/23 00:00:00+00,,14,,1,3.982669,,,,00501618,,1990,29197.09375,606.49646878181
8994,1994,CA,USF,SRF, ,00000000,1994/07/23 00:00:00+00,,14,,1,3.983062,,,,00501621,,1990,28908.6875,603.493190445957
8995,1994,CA,USF,SRF, ,00000000,1994/07/21 00:00:00+00,1994/07/27 00:00:00+00,1,8,1,42.81683,,,,00000076,,1990,309583.515625,1974.90959712095
8996,1994,CA,USF,SRF, ,00000000,1994/07/21 00:00:00+00,1994/07/27 00:00:00+00,9,8,1,36.84243,,,,00000077,,1990,266236.30078125,1831.43688470587
8997,1994,CA,USF,SRF, ,00000000,1994/07/21 00:00:00+00,1994/07/27 00:00:00+00,1,8,1,10.95327,,,,00000078,,1990,79123.83984375,998.417073297495
8998,1994,CA,USF,SRF,KEVIN,00000000,1994/07/21 00:00:00+00,1994/07/27 00:00:00+00,1,8,1,206.1196,,,,00000079,,1990,1488426.98046875,4330.3409404173
8999,1994,CA,USF,SRF, ,00000000,1994/07/21 00:00:00+00,1994/07/22 00:00:00+00,1,8,1,13.94047,,,,00000080,,1990,100553.65625,1125.53051191925
9000,1994,CA,USF,SRF, ,00501641,1994/09/15 00:00:00+00,1994/09/16 00:00:00+00,9,8,1,2.489063,,,,00000092,,1990,18172.828125,478.486338476013
9001,1994,CA,USF,SRF, ,00000000,1994/10/03 00:00:00+00,,14,,1,2.987381,,,,00501647,,1990,21351.171875,518.642733085725
9002,1994,CA,CCO,ORC,CARBON,00021749,,,14,,1,757.431,,,,00000000,,1990,4463850.7421875,9897.0722491571
9003,1994,CA,USF,CNF,LIVE OAK,00000000,1994/08/21 00:00:00+00,1994/08/23 00:00:00+00,9,8,1,160.1145,,,,00000050,,1990,938434.37109375,4200.35797715393
9004,1994,CA,USF,KNF,RHOMBUS,00000000,1994/07/21 00:00:00+00,1994/07/25 00:00:00+00,1,8,1,242.6727,,,,00000049,,1990,1771899.33203125,6975.71229550423
9005,1994,CA,CCO,KRN,CHEVRON,00000000,1994/05/30 00:00:00+00,,1,,1,1231.992,,,,00000000,,1990,7517728.78125,14715.4811133688
9006,1994,CA,BLM,CCD,DOYLE,00000000,1994/06/03 00:00:00+00,1994/06/05 00:00:00+00,5,8,1,1695.616,,,,0000D275,,1990,11711512.6796875,18141.6325948762
9007,1994,CA,CDF,RRU,BAILEY,00000000,,,14,,1,7084.045,,,,00000000,,1990,41287123.3945312,31681.3489394113
9008,1994,CA,CDF,RRU,BERNASCONI,00000000,,,14,,1,826.9338,,,,00000000,,1990,4862784.4609375,12995.8404995646
9009,1994,CA,CDF,RRU,DUMP,00000000,,,14,,1,58.98209,,,,00000000,,1990,346227.80859375,2829.45324742389
9010,1994,CA,CDF,RRU,GIBREL,00028885,1994/06/27 00:00:00+00,,7,,1,845.6483,,,,00000868,,1990,4958210.91015625,12310.4113539424
9011,1994,CA,CDF,RRU,GILMAN,00028902,1994/06/27 00:00:00+00,,7,,1,2165.191,,,,00000870,,1990,12727354.7890625,19144.6574142655
9012,1994,CA,CDF,RRU,MATTHEWS,00028925,1994/05/27 00:00:00+00,,5,,1,441.7805,,,,00000873,,1990,2605217.73046875,7684.72038542854
9013,1994,CA,CDF,SLU,TEMBLOR,00002030,1994/07/02 00:00:00+00,,14,,1,759.8754,,,,00000000,,1990,4638337.26171875,16032.6855504516
9014,1994,CA,CDF,BEU,PINNACLES,00002193,1994/08/05 00:00:00+00,,14,,1,938.5351,,,,00000000,,1990,5884349.4765625,15210.2255442929
9015,1994,CA,CDF,TGU,BEEGUM,00001542,1994/07/07 00:00:00+00,,2,,1,246.358,,,,00000138,,1990,1717549.7734375,6125.2999364221
9016,1994,CA,CDF,FKU, ,00007660,1994/07/30 00:00:00+00,,10,,1,204.5083,,,,00000186,,1990,1302325.73046875,4323.62605388774
9017,1994,CA,CCO,LAC,BALDWIN FIRE,00947469,1994/06/01 00:00:00+00,,14,,1,167.759,,,,00000002,,1990,1007893.5625,4799.49839955995
9018,1994,CA,CCO,LAC,WEST FIRE,00941508,1994/10/19 00:00:00+00,,14,,1,277.5812,,,,00000074,,1990,1667637.34765625,7749.05975720085
9019,1994,CA,CCO,LAC,LEONA FIRE,00941114,1994/08/08 00:00:00+00,,14,,1,578.0257,,,,00000048,,1990,3462135.203125,13831.1724919208
9020,1994,CA,CCO,LAC,SHOOTING FIRE,00948727,1994/06/25 00:00:00+00,,14,,1,3537.9,,,,00000007,,1990,21112695.1484375,23906.9364052049
9021,1994,CA,CCO,LAC,AGUA DULCE FIRE,00941447,1994/10/08 00:00:00+00,,14,,1,1164.049,,,,00000072,,1990,6943403.05859375,15954.1180285605
9022,1994,CA,BLM,NOD, ,00000000,,,1,,1,154.9101,,,,0000D355,,1990,1101845.6484375,5073.16960086872
9023,1994,CA,USF,TNF,HIRSCHDALE,00000000,1994/08/11 00:00:00+00,1994/08/22 00:00:00+00,2,8,1,1068.904, ,,,00000039,,1990,7252512.7265625,16864.4220410697
9024,1994,CA,USF,TNF,CRYSTAL,00000000,1994/08/04 00:00:00+00,1994/08/15 00:00:00+00,2,8,1,7392.43, ,,,00000034,,1990,50334408.75,38106.8211941691
9025,1994,CA,USF,TNF,WALL,00000000,1994/10/25 00:00:00+00,1994/10/27 00:00:00+00,4,8,1,40.10383, ,,,00000087,,1990,272216.69140625,2392.41596963887
9026,1994,CA,CCO,LAC,SKYLINE FIRE,00000000,1994/06/16 00:00:00+00,,14,,1,2.181127,,,,00000000,,1990,12866.6328125,411.224530772439
9027,1994,CA,CCO,LAC,AMAR FIRE,00000000,1994/07/22 00:00:00+00,,14,,1,77.96739,,,,00000000,,1990,460623.46484375,2654.41336630104
9028,1994,CA,CCO,LAC,KERN CO. FIRE 192 AC,00000000,1994/05/27 00:00:00+00,,14,,1,180.3421,,,,00000000,,1990,1085671.66015625,5331.519834665
9029,1994,CA,USF,SQF,PEAK,00000000,1994/06/27 00:00:00+00,1994/07/02 00:00:00+00,1,8,1,2872.589,,,,00000035,,1990,17578104.8945312,25039.4435317923
9030,1994,CA,USF,SQF,LUCAS #4,00000000,1994/06/27 00:00:00+00,1994/07/02 00:00:00+00,1,8,1,6221.375,,,,00000040,,1990,38034439.640625,42775.1281297099
9031,1994,CA,CDF,MEU,FISH,00000000,1994/08/15 00:00:00+00,,14,,1,461.6126,,,,00000252,,1990,3086531.6796875,10884.5670680187
9032,1994,CA,USF,MDF,RIMROCK,00000000,1994/07/24 00:00:00+00,1994/07/27 00:00:00+00,1,8,1,70.32426,,,,00000078,,1990,512539.92578125,2902.26407822732
9033,1994,CA,USF,MDF,SOUP,00000000,1994/07/17 00:00:00+00,1994/07/18 00:00:00+00,1,8,1,8.139922,,,,00000029,,1990,58392.39453125,1017.43869359826
9034,1994,CA,USF,MDF,CORPORATION,00000000,1994/06/25 00:00:00+00,1994/06/29 00:00:00+00,5,7,1,167.6029,,,,00000008,,1990,1198594.34765625,7001.1967209718
9035,1994,CA,USF,ENF,SOLDIER,00000000,1994/03/02 00:00:00+00,,14,,1,54.93007,,,,00000591,,1990,366441.57421875,2756.34908827225
9036,1994,CA,CDF,TUU,BEAR CREEK,00000000,1994/08/15 00:00:00+00,,14,,1,425.7026,,,,00000000,,1990,2675709.57421875,7229.32658259022
9037,1994,CA,CDF,SKU,RIVER,00000224,1994/07/09 00:00:00+00,,7,,1,606.4894,,,,00000000,,1990,4429542.953125,9618.33845163097
9038,1994,CA,CDF,SKU,COTTONWOOD,00000214,1994/07/04 00:00:00+00,,9,,1,242.616,,,,00000000,,1990,1774813.6796875,6014.06395134387
9039,1994,CA,CDF,TGU,BARKLEY,00002648,1994/09/18 00:00:00+00,,1,,1,43905.28,,,,00000257,,1990,304192226.492188,84088.2870734671
9040,1994,CA,CDF,FKU,FRIANT,00007538,1994/07/27 00:00:00+00,,2,,1,624.0432,,,,00000183,,1990,3962035.67578125,8807.29550061792
9041,1994,CA,CDF,FKU,YORK,00005504,1994/06/12 00:00:00+00,,2,,1,1012.409,,,,00000114,,1990,6249599.16015625,10988.7943969861
9042,1994,CA,USF,SQF,LUCAS #1,00000000,1994/06/27 00:00:00+00,1994/07/02 00:00:00+00,1,8,1,95.54301,,,,00000036,,1990,584264.5390625,3107.04988480063
9043,1994,CA,USF,SQF,LUCAS #2,00000000,1994/06/27 00:00:00+00,1994/07/02 00:00:00+00,1,8,1,111.8316,,,,00000038,,1990,683615.38671875,3856.26336188274
9044,1994,CA,USF,SQF,LUCAS,00000000,1994/06/27 00:00:00+00,1994/07/02 00:00:00+00,1,8,1,395.8792,,,,00000041,,1990,2419449.8359375,6602.17995981619
9045,1994,CA,USF,SQF,LUCAS #3,00000000,1994/06/27 00:00:00+00,1994/07/02 00:00:00+00,1,8,1,9.688553,,,,00000039,,1990,59216.29296875,974.154168402074
9046,1994,CA,USF,SQF,KERN,00000000,1994/05/14 00:00:00+00,1994/05/18 00:00:00+00,9,8,1,212.7856,,,,00000004,,1990,1324702.921875,6293.41299208721
9047,1994,CA,CDF,MMU,BASALT,00009672,1994/07/01 00:00:00+00,,14,,1,276.9436,,,,00000000,,1990,1762978.0625,9050.33470033936
9048,1994,CA,CDF,MMU,HUNTER,00009267,,,14,,1,669.4128,,,,00000385,,1990,4322450.51171875,9231.55314604922
9049,1994,CA,USF,CNF, ,00000000,,,14,,1,41.27309,,,,00000008,,1990,242894.6328125,2100.38568512759
9050,1994,CA,CDF,LMU,WIDOW INC.,00020407,1994/08/18 00:00:00+00,,14,,1,348.1945,,,,00000000,,1990,2492430.078125,7130.51347386208
9051,1994,CA,CDF,LNU,PG&E #24,00001167,,,14,,1,1275.538,,,,00000292,,1990,8437005.26171875,17513.7576438433
9052,1994,CA,USF,TOI, ,00000000,1994/07/27 00:00:00+00,,1,,1,66.79559,,,,00000041,,1990,441079.13671875,3173.02098165993
9053,1994,CA,CCO,LAC,WAGON FIRE,00948723,1994/06/25 00:00:00+00,,14,,1,570.3691,,,,00000007,,1990,3361531.23046875,8855.78895920949
9054,1994,CA,CCO,LAC,"""G"" FIRE",00946962,1994/05/20 00:00:00+00,,14,,1,331.4099,,,,00000001,,1990,1990873.4140625,8238.86063523908
9055,1994,CA,CCO,LAC,TOTH FIRE 22 AC,00000000,1994/06/20 00:00:00+00,,14,,1,24.89172,,,,00000000,,1990,147472.87890625,2225.05091103931
9056,1994,CA,CCO,LAC,SEPULVEDA FIRE,00000000,1994/04/27 00:00:00+00,,14,,1,29.63412,,,,00000000,,1990,175332.67578125,1614.77379789851
9057,1994,CA,CCO,LAC,LADERA HEIGHTS FIRE,00000000,1994/07/23 00:00:00+00,,14,,1,10.26569,,,,00000000,,1990,60607.42578125,1097.07363599671
9058,1994,CA,CCO,LAC,PORTER RANCH,00000000,1994/06/25 00:00:00+00,,14,,1,55.56059,,,,00000000,,1990,330284.10546875,2461.71995624683
9059,1994,CA,USF,BDF,FRANKISH,00000000,1994/07/14 00:00:00+00,1994/07/15 00:00:00+00,4,8,1,81.24239,,,,00000095,,1990,481505.5703125,3526.76906963414
